Date,eth_usd,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,Bollinger_Bandwidth,Percent_B
10/11/2019,ETH/USD,184.9433594,190.9206085,184.6867828,189.4772797,189.4772797,8752784211,182.4202713,184.2884602,56.4064211,2.093748297,1.550414628,198.147922,166.6926206,31.45530131,0.724350366
11/11/2019,ETH/USD,189.5029297,190.3384247,185.086319,185.4896393,185.4896393,7877424106,183.0797104,184.4028582,51.88221291,1.915863519,1.623504406,198.1470012,168.0124196,30.13458162,0.579972203
12/11/2019,ETH/USD,185.5648346,187.9480286,184.1910553,186.8434143,186.8434143,7792186666,184.3017418,184.6352921,53.25303978,1.862655349,1.671334595,196.0650689,172.5384147,23.52665421,0.608033743
13/11/2019,ETH/USD,186.9424438,189.3318787,185.9379425,188.2587433,188.2587433,7343173596,185.6062515,184.9803827,54.70586872,1.912644932,1.719596662,191.666351,179.546152,12.12019898,0.718848863
14/11/2019,ETH/USD,188.2725067,188.6345978,184.9922943,185.9996338,185.9996338,7872664470,185.8300728,185.0774542,51.93154634,1.749800173,1.725637364,191.5938497,180.0662959,11.52755378,0.514709192
15/11/2019,ETH/USD,186.0581665,186.2518311,179.3795624,180.5211792,180.5211792,8815678477,185.8643578,184.6435233,45.85798474,1.165246788,1.613559249,191.4916363,180.2370793,11.25455699,0.025243103
16/11/2019,ETH/USD,180.4990997,184.1552734,179.985672,183.3483582,183.3483582,6789888120,185.8196648,184.5201742,49.16227514,0.919514147,1.474750229,191.5115939,180.1277357,11.38385817,0.282911332
17/11/2019,ETH/USD,183.3508301,188.1913452,182.3368073,185.1192322,185.1192322,7364325471,185.9424858,184.5772274,51.17242306,0.857776083,1.3513554,191.4599756,180.4249961,11.03497949,0.425395998
18/11/2019,ETH/USD,185.0414581,186.9271545,179.1755066,180.5596008,180.5596008,7787662111,185.4533371,184.1945963,46.11624254,0.435899304,1.168264181,191.0576712,179.849003,11.20866812,0.063397166
19/11/2019,ETH/USD,180.5024567,182.5279999,175.197113,177.4555511,177.4555511,7536699743,185.0915062,183.5527824,43.00128829,-0.147214949,0.905168355,191.6916512,178.4913612,13.20029008,-0.078468731
20/11/2019,ETH/USD,177.4152832,178.9931488,175.2904358,175.698349,175.698349,7205785149,184.6780777,182.8047412,41.30057313,-0.742568851,0.575620914,192.4415539,176.9146015,15.52695246,-0.078331693
21/11/2019,ETH/USD,175.6735992,176.2092133,159.3651276,161.4627228,161.4627228,8546371325,183.5527191,180.772168,30.70546619,-2.336157404,-0.00673475,196.3157936,170.7896446,25.52614907,-0.365386952
22/11/2019,ETH/USD,161.5058899,163.0280914,142.344101,150.2681732,150.2681732,12020749863,181.8698418,177.8670256,25.22523151,-4.451085068,-0.895604814,201.1859527,162.5537309,38.63222178,-0.318013231
23/11/2019,ETH/USD,150.2122192,154.1015625,147.6012421,153.4177856,153.4177856,8289198330,180.4194801,175.5385266,29.06142997,-5.806103927,-1.877704636,203.3659439,157.4730164,45.89292755,-0.088362868
24/11/2019,ETH/USD,153.4305267,153.9659119,142.8347015,142.8347015,142.8347015,7782769098,178.2434555,172.4238766,24.51104949,-7.645796592,-3.031323027,206.2269586,150.2599524,55.96700612,-0.132671933
25/11/2019,ETH/USD,142.6970062,150.207962,133.8023376,146.476532,146.476532,10962753356,176.1020737,169.9527009,28.65114083,-8.70950327,-4.166959076,206.7956233,145.408524,61.38709928,0.017397922
26/11/2019,ETH/USD,146.4043121,150.0047607,145.2168732,148.9650726,148.9650726,7648516297,173.9706352,167.9538792,31.41897587,-9.245122031,-5.182591667,205.9582306,141.9830398,63.97519084,0.109136569
27/11/2019,ETH/USD,148.3968201,154.887207,143.5256042,153.0105591,153.0105591,8778095308,172.2223358,166.5307058,35.78042951,-9.236691976,-5.993411729,204.7740163,139.6706553,65.10336095,0.204903457
28/11/2019,ETH/USD,153.0692444,156.6135864,151.0911255,151.7175751,151.7175751,7346531960,170.597641,165.1199315,35.01399328,-9.227969809,-6.640323345,203.830073,137.365209,66.46486398,0.215939148
29/11/2019,ETH/USD,151.7686005,156.8484039,151.460434,155.3041534,155.3041534,7503898278,169.1114128,164.1850955,38.92226925,-8.829865337,-7.078231743,202.2880009,135.9348247,66.35317627,0.291912608
30/11/2019,ETH/USD,155.2864075,156.6912994,151.2253418,152.5396881,152.5396881,6565950868,167.2645332,163.076009,37.07162679,-8.637862027,-7.3901578,199.8070108,134.7220556,65.08495522,0.273759618
01/12/2019,ETH/USD,152.4919281,152.4919281,147.0679321,151.18573,151.18573,7102780298,165.5493378,161.9436015,36.16466786,-8.497002965,-7.611526833,197.6821863,133.4164893,64.26569697,0.276496506
02/12/2019,ETH/USD,151.1754761,152.1169586,147.6067963,149.0591583,149.0591583,6670561362,163.660125,160.7165117,34.72759066,-8.459452402,-7.781111947,194.9960647,132.3241853,62.67187938,0.267025231
03/12/2019,ETH/USD,149.0582428,150.3104248,146.0016785,147.9564209,147.9564209,6204379850,161.6450089,159.5012649,33.97368832,-8.421596087,-7.909208775,191.5448618,131.7451559,59.79970582,0.271092721
04/12/2019,ETH/USD,147.9183807,150.6808167,145.000885,146.7477417,146.7477417,7865937094,159.6824142,158.2866437,33.12486333,-8.39238283,-8.005843586,188.0434836,131.3213449,56.72213875,0.271964301
05/12/2019,ETH/USD,146.6864929,153.1553955,145.4590759,149.2489929,149.2489929,6745910228,158.1188049,157.425915,36.65213097,-8.074325248,-8.019539918,185.1278995,131.1097103,54.0181892,0.335799531
06/12/2019,ETH/USD,149.3964844,149.670517,147.6065216,149.1944427,149.1944427,6458766441,156.4111092,156.6419653,36.6067829,-7.737471313,-7.963126197,181.0372958,131.7849225,49.25237328,0.353475763
07/12/2019,ETH/USD,149.1976013,149.7997131,148.3747711,148.768158,148.768158,5911233284,154.5935555,155.8920789,36.22954886,-7.419383725,-7.854377703,175.5717998,133.6153111,41.95648878,0.36115622
08/12/2019,ETH/USD,148.7436829,152.3929291,148.3133392,151.2647247,151.2647247,6441727252,153.1288116,155.4513785,40.12133913,-6.886462098,-7.660794582,170.4167832,135.8408401,34.5759431,0.446087171
09/12/2019,ETH/USD,151.2243958,151.9139404,147.6213684,148.225174,148.225174,6744206747,151.6672928,154.7631685,37.14881237,-6.632923995,-7.455220465,164.9631904,138.3713952,26.59179516,0.370557109
10/12/2019,ETH/USD,148.1798553,148.5644684,144.907959,146.2670441,146.2670441,6859512025,150.1957275,153.9540138,35.33269507,-6.514898248,-7.267156021,157.8411889,142.5502661,15.2909228,0.243070871
11/12/2019,ETH/USD,146.3206482,147.1392059,143.0453644,143.6080017,143.6080017,7037180049,149.3029915,152.9686793,32.97517948,-6.560301417,-7.1257851,155.5123199,143.0936631,12.41865683,0.041416608
12/12/2019,ETH/USD,143.6156616,145.7516479,141.4369812,145.6040039,145.6040039,7890383413,149.069783,152.2672817,36.40537339,-6.361887184,-6.973005517,155.4641869,142.6753791,12.78880781,0.228999046
13/12/2019,ETH/USD,145.6556854,145.8571014,143.746521,144.9447479,144.9447479,7264810247,148.6461311,151.5698975,35.75450743,-6.18652452,-6.815709318,154.9542715,142.3379907,12.61628077,0.206618513
14/12/2019,ETH/USD,144.9534149,145.5290833,142.4345551,142.8692322,142.8692322,7048066973,148.6478577,150.7412627,33.71109707,-6.144198623,-6.681407179,154.9496505,142.3460648,12.60358564,0.041509404
15/12/2019,ETH/USD,142.8649902,143.925354,139.4269562,143.1149902,143.1149902,7235153411,148.4797806,150.0149511,34.19069633,-6.021413319,-6.549408407,155.1715058,141.7880554,13.38345045,0.099147442
16/12/2019,ETH/USD,143.1395264,143.2248535,132.456665,133.6140289,133.6140289,8992282119,147.7122284,148.4529585,26.27590005,-6.614505354,-6.562427796,157.0167248,138.407732,18.60899285,-0.257601423
17/12/2019,ETH/USD,133.6471863,134.0115356,121.3950806,122.6038895,122.6038895,9057166141,146.1918949,145.9911424,20.38635937,-7.882101347,-6.826362506,160.2560079,132.127782,28.12822592,-0.338588453
18/12/2019,ETH/USD,122.6568375,133.394165,119.7800598,133.0921936,133.0921936,11864518321,145.2606258,144.7626711,35.27048461,-7.94873376,-7.050836757,160.1785356,130.3427161,29.83581952,0.092153578
19/12/2019,ETH/USD,133.0527802,134.1906433,125.9716644,129.3211365,129.3211365,9564699140,143.961475,143.2920487,32.88960716,-8.211179851,-7.282905376,159.6596225,128.2633275,31.39629499,0.03369216
20/12/2019,ETH/USD,129.3843689,129.7563019,126.9853516,129.0660553,129.0660553,8173594150,142.7877934,141.9371922,32.72867088,-8.343573664,-7.495039033,159.2370875,126.3384992,32.89858829,0.082907998
21/12/2019,ETH/USD,129.0959625,129.1476593,127.6120911,128.1309509,128.1309509,7449064703,141.6350544,140.6223121,32.10840153,-8.426812771,-7.681393781,158.7850861,124.4850227,34.30006342,0.106295087
22/12/2019,ETH/USD,128.0981293,133.1600342,127.9284897,132.3725128,132.3725128,9121058481,140.8007221,139.8366169,37.86103101,-8.057638328,-7.75664269,158.0481746,123.5532696,34.494905,0.255667995
23/12/2019,ETH/USD,132.3069916,134.7317505,127.4167175,128.61409,128.61409,9622497693,139.8336056,138.7678048,35.02873079,-7.976391361,-7.800592424,157.5309318,122.1362793,35.39465246,0.183016647
24/12/2019,ETH/USD,128.6292572,131.672287,127.3087692,129.0638885,129.0638885,7961819689,138.9494129,137.8436223,35.64916844,-7.785955914,-7.797665122,156.941202,120.9576238,35.98357816,0.225276783
25/12/2019,ETH/USD,129.0684967,129.0684967,124.8854904,126.4546356,126.4546356,8418019054,137.8096951,136.7589569,33.64218511,-7.756171044,-7.789366307,155.9347128,119.6846773,36.25003555,0.186757288
26/12/2019,ETH/USD,126.4863281,130.8983459,125.4064407,126.3612213,126.3612213,8600871980,136.668034,135.7686964,33.56932014,-7.65189776,-7.761872597,154.656745,118.679323,35.97742201,0.213519977
27/12/2019,ETH/USD,126.3687973,128.0975647,124.8208084,127.2146072,127.2146072,8299390176,135.5903564,134.9540212,34.9553199,-7.414924682,-7.692483014,153.127147,118.0535659,35.07358114,0.261194924
28/12/2019,ETH/USD,127.2130127,130.2581635,126.8996964,128.3227081,128.3227081,8069298610,134.4432556,134.3224676,36.79921183,-7.056365936,-7.565259599,150.6821669,118.2043443,32.47782261,0.311546865
29/12/2019,ETH/USD,128.2668762,136.811203,127.9976578,134.7579803,134.7579803,9708776786,133.7698959,134.363945,46.31693907,-6.181674366,-7.288542552,148.7338574,118.8059345,29.92792295,0.533015469
30/12/2019,ETH/USD,134.796524,136.7573547,131.5455627,132.6334839,132.6334839,9796951716,133.0882179,134.1991392,43.96312019,-5.595403772,-6.949914796,146.9115297,119.2649062,27.64662349,0.483551914
31/12/2019,ETH/USD,132.6122742,133.7326813,128.7981567,129.6108551,129.6108551,8936866397,132.3883606,133.7621597,40.7871933,-5.313431059,-6.622618049,145.4041198,119.3726014,26.03151834,0.393302209
01/01/2020,ETH/USD,129.630661,132.8353577,129.198288,130.802002,130.802002,7935230330,131.6482605,133.48024,42.54855332,-4.936940084,-6.285482456,143.1717867,120.1247343,23.04705233,0.463281268
02/01/2020,ETH/USD,130.8200378,130.8200378,126.9549103,127.4101791,127.4101791,8032709256,130.7715321,132.9021389,38.99176578,-4.856279857,-5.999641936,140.6685011,120.8745631,19.793938,0.330182709
03/01/2020,ETH/USD,127.4112625,134.5540161,126.4900208,134.1717072,134.1717072,10476845358,130.3366558,133.0230502,48.27446892,-4.19836115,-5.639385779,138.7172819,121.9560297,16.76125228,0.728804583
04/01/2020,ETH/USD,134.1685181,136.0527191,133.0405579,135.0693665,135.0693665,7430904515,129.9343746,133.2179375,49.37574453,-3.563445054,-5.224197634,136.369444,123.4993053,12.87013873,0.898984964
05/01/2020,ETH/USD,135.0720978,139.410202,135.0456238,136.2767792,136.2767792,7526675353,130.0675121,133.5092557,50.89030696,-2.929076785,-4.765173464,136.8995296,123.2354946,13.66403503,0.954424116
06/01/2020,ETH/USD,136.305542,144.328186,136.0796356,144.3041534,144.3041534,9093747121,131.1525253,134.5373412,59.55405749,-1.758324475,-4.163803666,139.6001704,122.7048803,16.89529014,1.278419785
07/01/2020,ETH/USD,144.3119965,145.00177,140.4888763,143.5439911,143.5439911,9257954672,131.6751152,135.3951174,58.50155374,-0.881670238,-3.50737698,141.6864852,121.6637452,20.02273994,1.092769817
08/01/2020,ETH/USD,143.4878235,146.8280029,138.2682037,141.2581329,141.2581329,9387194957,132.271965,135.9534998,55.33463483,-0.367133007,-2.879328186,143.045136,121.4987941,21.54634191,0.917062346
09/01/2020,ETH/USD,141.155777,141.3939819,136.2364044,138.9792023,138.9792023,7697325348,132.7676224,136.241662,52.29516657,-0.141616735,-2.331785896,143.8139042,121.7213405,22.09256367,0.78116157
10/01/2020,ETH/USD,138.967041,144.1673279,135.520401,143.9637756,143.9637756,9084816203,133.5592636,136.9771014,57.76032433,0.434313454,-1.778566026,145.4034429,121.7150843,23.68835868,0.939224691
11/01/2020,ETH/USD,143.4091034,146.4809113,142.207962,142.9271088,142.9271088,9332208590,134.0869934,137.5437687,56.31534064,0.797894296,-1.263273961,146.5945998,121.579387,25.01521284,0.853389572
12/01/2020,ETH/USD,143.032547,146.1458588,142.7076416,145.8739319,145.8739319,8528167453,134.9499855,138.3371176,59.42286295,1.308732478,-0.748872673,148.1884539,121.7115171,26.47693685,0.912583466
13/01/2020,ETH/USD,146.2201385,146.7912292,142.907135,144.226593,144.226593,8378529470,135.7081207,138.89802,56.98257577,1.562635845,-0.28657097,149.2447315,122.1715099,27.07322161,0.814645683
14/01/2020,ETH/USD,144.2510529,167.6815491,144.0649261,165.9553528,165.9553528,16712318373,137.6831566,141.4749089,72.83126757,3.477103526,0.466163929,155.9448755,119.4214377,36.52343782,1.274083654
15/01/2020,ETH/USD,165.7346191,170.4256744,161.1096191,166.2306824,166.2306824,15173694057,139.6766296,143.8326016,72.96717496,4.959381095,1.364807363,161.0061782,118.3470811,42.65909705,1.122471045
16/01/2020,ETH/USD,166.3328247,167.0581512,159.7096405,164.3910065,164.3910065,13735193018,141.5354496,145.7905449,70.43194981,5.917437738,2.275333438,164.6055271,118.4653721,46.14015508,0.995350673
17/01/2020,ETH/USD,164.4893799,173.0692139,162.7756042,170.779953,170.779953,14997091826,143.6583118,148.1704885,73.83232443,7.110276282,3.242322006,169.1599822,118.1566415,51.00334066,1.031762053
18/01/2020,ETH/USD,170.7477264,178.5287781,166.7890167,175.3656769,175.3656769,14929342256,145.6886967,150.7605065,75.96855125,8.329620336,4.259781672,174.3081579,117.0692355,57.23892238,1.018475523
19/01/2020,ETH/USD,175.4675903,177.2476349,163.6768646,166.9698486,166.9698486,13713374132,147.4055149,152.3042533,65.43588078,8.520269745,5.111879287,176.7955382,118.0154916,58.78004658,0.832839711
20/01/2020,ETH/USD,166.904129,169.1148834,162.331604,167.1205139,167.1205139,11144529787,149.2809978,153.7153258,65.5282447,8.584560732,5.806415576,178.6767455,119.8852502,58.79149522,0.803437019
21/01/2020,ETH/USD,167.0604706,169.9101105,165.8197174,169.6971588,169.6971588,9789369362,151.2257557,155.2374051,67.14521335,8.742645734,6.393661607,180.6204986,121.8310127,58.78948591,0.814195691
22/01/2020,ETH/USD,169.6085358,171.0086975,166.774231,168.2941589,168.2941589,9209827928,153.2699547,156.4809055,65.34776393,8.654949996,6.845919285,181.4153922,125.1245171,56.29087513,0.766903014
23/01/2020,ETH/USD,168.2957001,168.3122406,160.2953186,162.9285583,162.9285583,10396868698,154.7077972,157.0949677,58.85848972,8.059585482,7.088652524,181.7190024,127.6965921,54.02241032,0.652173164
24/01/2020,ETH/USD,162.8993683,164.3094482,156.7497406,163.051178,163.051178,10657671162,156.1068878,157.6622258,58.95879225,7.511066298,7.173135279,181.7693934,130.4443822,51.32501121,0.635300315
25/01/2020,ETH/USD,163.0672913,163.2272339,158.6324768,161.2839355,161.2839355,8256956802,157.3572456,158.0071505,56.80912828,6.854741999,7.109456623,181.4201702,133.2943211,48.12584911,0.581592117
26/01/2020,ETH/USD,161.1768188,168.2203217,160.2811279,168.0771027,168.0771027,9261861590,158.5458931,158.9661936,62.47315059,6.804316156,7.04842853,182.2583209,134.8334653,47.42485554,0.700974984
27/01/2020,ETH/USD,168.0088501,172.9229126,166.9010925,170.9308929,170.9308929,11004476145,159.9152382,160.1056888,64.57488893,6.91491945,7.021726714,183.162712,136.6677644,46.49494761,0.736921544
28/01/2020,ETH/USD,170.8848572,176.3703156,170.7380676,176.3703156,176.3703156,11772875064,161.6708473,161.6547008,68.22749946,7.356686007,7.088718572,184.3126843,139.0290103,45.28367404,0.82460856
29/01/2020,ETH/USD,176.3478851,178.8429718,175.0503387,175.0503387,175.0503387,10725267311,163.4744041,162.9304759,66.43729647,7.513665233,7.173707904,184.2701134,142.6786949,41.59141843,0.778325074
30/01/2020,ETH/USD,174.9177094,186.2604828,172.3746338,184.6904755,184.6904755,12604789338,165.5107391,165.0028568,72.17874108,8.320042596,7.402974843,186.2415445,144.7799337,41.4616108,0.962590236
31/01/2020,ETH/USD,184.736908,185.405838,176.296814,180.1601715,180.1601715,11728616394,167.3723923,166.4464106,66.42775094,8.495612663,7.621502407,186.2620822,148.4827024,37.7793798,0.838485685
01/02/2020,ETH/USD,180.1137695,183.8455505,179.7451782,183.6739502,183.6739502,11569697182,169.2623932,168.0871286,68.52265058,8.816652894,7.860532504,186.6762776,151.8485088,34.82776875,0.913795013
02/02/2020,ETH/USD,183.5325012,193.0803986,180.1739502,188.6175385,188.6175385,14054425389,171.4819405,170.0424058,71.24159398,9.362065781,8.160839159,186.7496803,156.2142006,30.53547971,1.061170093
03/02/2020,ETH/USD,188.6074066,193.4368896,188.0126953,189.8650665,189.8650665,12392875241,172.6774261,171.9302782,71.90119687,9.78221127,8.485113582,189.6734953,155.681357,33.99213831,1.005635751
04/02/2020,ETH/USD,189.8617249,191.111496,185.4036255,189.2505951,189.2505951,11714191695,173.8284218,173.5798322,71.03694944,9.950889231,8.778268711,191.9995276,155.6573159,36.34221169,0.92435979
05/02/2020,ETH/USD,189.2991028,206.8040009,188.7526855,204.2302399,204.2302399,14865434435,175.8203835,176.4989186,77.98429713,11.1646013,9.255535229,197.7602693,153.8804976,43.87977162,1.147447682
06/02/2020,ETH/USD,204.1296997,214.5977173,201.904068,212.3390808,212.3390808,16425589683,177.8983398,179.9122674,80.68518871,12.6351425,9.931456683,204.8376947,150.958985,53.87870978,1.139227277
07/02/2020,ETH/USD,212.3158875,223.1409302,212.3041992,222.726059,222.726059,16673443564,180.2663589,183.9897714,83.48081069,14.47187653,10.83954065,213.4916624,147.0410555,66.45060686,1.138966324
08/02/2020,ETH/USD,222.5109711,226.588089,215.3862915,223.1465149,223.1465149,16741203125,183.0751923,187.718985,83.58438714,15.77953215,11.82753895,220.5551166,145.5952679,74.95984864,1.034570485
09/02/2020,ETH/USD,222.9822388,229.8642426,222.9822388,228.5785675,228.5785675,15031356241,186.1480949,191.6103739,84.90153146,17.05755106,12.87354137,227.7434659,144.552724,83.19074186,1.010038396
10/02/2020,ETH/USD,228.5491333,229.1846161,218.0800476,223.5227051,223.5227051,16210008511,188.8393723,194.6496435,78.58159025,17.46114322,13.79106174,232.7306997,144.9480448,87.7826549,0.895104624
11/02/2020,ETH/USD,223.3849335,236.5471344,218.6176147,235.8511963,235.8511963,16964695963,192.2172241,198.5736009,82.08380424,18.5618299,14.74521538,239.5290646,144.9053836,94.62368106,0.961131629
12/02/2020,ETH/USD,235.8982239,272.3988342,235.8962708,265.4061279,265.4061279,24545049386,197.3411026,204.9386035,87.40197807,21.5703188,16.11023606,252.4151588,142.2670464,110.1481125,1.117940914
13/02/2020,ETH/USD,265.0527039,273.7410583,258.9225159,268.0992432,268.0992432,25801317504,202.5935059,210.9539025,87.75855966,23.89641681,17.66747221,263.3305112,141.8565005,121.4740107,1.03925722
14/02/2020,ETH/USD,268.0232849,285.056427,262.7625122,284.2174988,284.2174988,23558253463,208.740184,217.9313879,89.64724744,26.7323212,19.48044201,276.038448,141.4419201,134.5965279,1.060767175
15/02/2020,ETH/USD,284.5613098,287.1236877,264.2796631,264.7285767,264.7285767,23682452994,213.5727577,222.388263,74.64998936,27.09486992,21.00332759,282.361449,144.7840665,137.5773825,0.871833059
16/02/2020,ETH/USD,264.9040527,272.8824463,242.4844055,259.8947144,259.8947144,25152366643,218.0209488,225.960306,71.45690603,26.68453737,22.13956955,286.7102306,149.331667,137.3785636,0.804805673
17/02/2020,ETH/USD,259.890564,266.8712463,244.3353271,266.3634338,266.3634338,26024080089,222.5206047,229.8082229,73.11424544,26.57497767,23.02665117,291.4964986,153.5447108,137.9517878,0.817812693
18/02/2020,ETH/USD,266.5088196,283.1961365,261.4638977,281.9445801,281.9445801,26511477187,227.8653168,234.7735903,76.63363497,27.42923199,23.90716734,297.8579356,157.8726979,139.9852377,0.886321188
19/02/2020,ETH/USD,282.0362854,283.5379333,259.7639771,259.7639771,259.7639771,22679414413,231.6189919,237.1536271,63.82520362,26.01654289,24.32904245,299.9805154,163.2574683,136.7230472,0.705853993
20/02/2020,ETH/USD,259.8198547,263.6954041,250.9512634,257.9494629,257.9494629,23229828870,235.5084564,239.1341829,62.89903051,24.46850281,24.35693452,300.4841663,170.5327466,129.9514197,0.672687659
21/02/2020,ETH/USD,257.8911133,267.0048523,255.6890869,265.6006165,265.6006165,20867593292,239.6047897,241.6547956,65.1926539,23.58715598,24.20297881,301.2364983,177.9730812,123.2634171,0.710896528
22/02/2020,ETH/USD,265.5515747,266.387207,258.913147,262.3317261,262.3317261,16906032862,243.2904991,243.6240271,63.38958275,22.3670764,23.83579833,300.9749203,185.6060779,115.3688424,0.665046529
23/02/2020,ETH/USD,262.2784119,273.7541504,261.9605103,273.7541504,273.7541504,19585998814,247.4849533,246.4935626,66.8407177,22.06746869,23.4821324,301.0747854,193.8951212,107.1796643,0.745094975
24/02/2020,ETH/USD,273.7050781,275.5395203,259.6251526,265.2164307,265.2164307,22400845640,251.2832451,248.2766929,62.12657259,20.90018051,22.96574202,298.1745555,204.3919347,93.78262076,0.648568951
25/02/2020,ETH/USD,265.2833862,265.431488,246.8589935,247.8175964,247.8175964,21878882134,253.4626129,248.2329694,53.79932282,18.35951861,22.04449734,295.1687455,211.7564803,83.4122652,0.432323904
26/02/2020,ETH/USD,247.7402039,249.649704,221.2665558,225.6802673,225.6802673,26235617201,254.1296722,246.0850931,45.45167946,14.39380547,20.51435897,293.5474904,214.7118541,78.83563638,0.139130142
27/02/2020,ETH/USD,225.6870422,237.2289276,212.6645203,226.7533875,226.7533875,25645522790,254.3310387,244.2439782,45.88998056,11.20833831,18.65315483,293.1415657,215.5205117,77.62105398,0.144714291
28/02/2020,ETH/USD,226.9876099,234.2089386,216.3462067,226.760498,226.760498,22563530559,254.5117378,242.5788849,45.89308288,8.585438806,16.63961163,292.769527,216.2539486,76.51557839,0.137312553
29/02/2020,ETH/USD,226.8334503,232.2566223,219.8485107,219.8485107,219.8485107,18181296376,254.075235,240.4140873,43.29457678,5.881237202,14.48793674,293.682031,214.4684389,79.21359209,0.067918544
01/03/2020,ETH/USD,219.7526855,226.677887,214.1304321,218.9705963,218.9705963,18179807469,253.8476295,238.3718501,42.96184569,3.625505027,12.3154504,294.1994175,213.4958416,80.70357589,0.067837821
02/03/2020,ETH/USD,218.7116241,232.8115845,217.2842865,230.5697784,230.5697784,20305587789,253.5835587,237.6287957,48.58417819,2.742168078,10.40079394,294.4685829,212.6985344,81.77004843,0.218554891
03/03/2020,ETH/USD,230.5239716,232.3258057,221.732666,224.4796295,224.4796295,19853178572,251.5372337,236.3764941,46.01924655,1.533021346,8.627239418,293.919878,209.1545895,84.76528846,0.180793817
04/03/2020,ETH/USD,224.5653381,228.0404205,222.0888824,224.5179749,224.5179749,16567075208,249.3581703,235.2471113,46.03856329,0.571272721,7.016046078,292.583664,206.1326767,86.4509873,0.212667302
05/03/2020,ETH/USD,224.6418915,234.3644562,224.6418915,229.2681885,229.2681885,18201291785,246.6107048,234.6776901,48.49728953,0.190190153,5.650874893,287.5489015,205.6725081,81.87639347,0.288186612
06/03/2020,ETH/USD,229.1684265,243.5549774,228.743576,243.5252991,243.5252991,19374772256,245.5505409,235.5203195,55.10867073,1.026773145,4.726054544,285.6465838,205.4544981,80.19208569,0.474745116
07/03/2020,ETH/USD,243.7501984,249.9784851,237.5512848,237.8530884,237.8530884,19431652027,244.4484596,235.742488,52.23567586,1.218030497,4.024449734,284.1162477,204.7806715,79.33557618,0.416867419
08/03/2020,ETH/USD,237.7806854,237.7806854,200.6029816,200.6890564,200.6890564,21381823651,241.1647408,232.4040659,38.18817723,-1.610656813,2.897428425,283.7948478,198.5346337,85.26021414,0.025268793
09/03/2020,ETH/USD,201.3184967,207.4514008,192.2698975,201.9863281,201.9863281,23645428606,237.1668282,229.5071385,38.80680262,-3.705023692,1.576938002,278.7334416,195.6002147,83.13322686,0.076817822
10/03/2020,ETH/USD,202.8639526,205.7142487,198.0644989,200.7672424,200.7672424,18344930072,234.2169914,226.7700056,38.41768992,-5.400935932,0.181363215,277.2964174,191.1375654,86.15885203,0.111766543
11/03/2020,ETH/USD,200.7680359,202.9542999,184.3621521,194.8685303,194.8685303,16984790291,231.0629448,223.7317698,36.51008667,-7.138645512,-1.282638531,275.9300724,186.1958171,89.7342553,0.096648856
12/03/2020,ETH/USD,194.7389221,195.147934,111.2107086,112.3471222,112.3471222,22134741655,223.4002701,213.1237081,20.8857623,-15.00165115,-4.026441054,289.4177826,157.3827575,132.0350251,-0.341088551
13/03/2020,ETH/USD,112.6899948,137.4295349,95.18430328,133.2018127,133.2018127,27864623061,216.9437744,205.5120991,29.13888272,-19.32754463,-7.086661769,291.2107745,142.6767743,148.5340002,-0.06378985
14/03/2020,ETH/USD,133.5824738,134.484375,122.4144745,123.3060226,123.3060226,12740784545,209.421368,197.6829489,27.66415336,-23.28592825,-10.32651506,289.4048842,129.4378518,159.9670324,-0.038331831
15/03/2020,ETH/USD,123.2460632,132.2421417,121.853653,125.2143021,125.2143021,12719251813,202.4212616,190.781173,28.41651809,-25.96963183,-13.45513842,286.0687666,118.7737566,167.29501,0.038498132
16/03/2020,ETH/USD,124.9961166,124.9961166,105.1714401,110.6058731,110.6058731,15984904590,195.5606754,183.1454302,26.17230991,-28.94164314,-16.55243936,285.4633016,105.6580493,179.8052523,0.027517682
17/03/2020,ETH/USD,110.4067841,118.9882813,110.4067841,113.942749,113.942749,12087490572,189.9737995,176.5546986,27.57925292,-30.6741332,-19.37677813,285.4122021,94.53539698,190.8768051,0.101674753
18/03/2020,ETH/USD,113.8576431,116.0216217,111.7431107,114.8422699,114.8422699,11617854009,184.3782436,170.6773245,27.97770861,-31.61017779,-21.82345806,283.5833313,85.17315593,198.4101754,0.149534236
19/03/2020,ETH/USD,114.8398285,140.5277252,114.7328644,136.5938568,136.5938568,16396753275,179.8699116,167.4312799,37.00372806,-30.24814678,-23.50839581,279.1562028,80.58362036,198.5725824,0.2820643
20/03/2020,ETH/USD,136.6492767,150.8538055,122.6056595,132.7371674,132.7371674,18960388062,175.5143444,164.1270787,36.13893326,-29.14397639,-24.63551192,275.0458731,75.98281574,199.0630573,0.285107405
21/03/2020,ETH/USD,133.1017609,135.9724121,127.1637573,132.8187103,132.8187103,13684083308,171.2067501,161.1453294,36.17289808,-27.94025568,-25.29646067,270.2986165,72.11488368,198.1837328,0.306300753
22/03/2020,ETH/USD,132.8511353,136.1516418,122.9093323,123.3211517,123.3211517,12497707224,165.8443188,157.5430267,33.91065436,-27.43640219,-25.72444898,263.0965043,68.59213323,194.5043711,0.281376805
